TXNAME,GENEID
GG_NonamEVm005851t2,GG_NonamEVm005851
GG_NonamEVm013626t2,GG_NonamEVm013626
GG_NonamEVm005851t3,GG_NonamEVm005851
GG_NonamEVm013626t1,GG_NonamEVm013626
GG_NonamEVm013626t4,GG_NonamEVm013626
GG_NonamEVm010499t2,GG_NonamEVm010499
GG_NonamEVm010499t1,GG_NonamEVm010499
GG_NonamEVm011998t2,GG_NonamEVm011998
GG_NonamEVm003189t3,GG_NonamEVm003189
GG_NonamEVm003189t6,GG_NonamEVm003189
GG_NonamEVm003189t4,GG_NonamEVm003189
GG_NonamEVm001825t3,GG_NonamEVm001825
GG_NonamEVm002433t2,GG_NonamEVm002433
GG_NonamEVm010647t2,GG_NonamEVm010647
GG_NonamEVm005629t7,GG_NonamEVm005629
GG_NonamEVm005629t6,GG_NonamEVm005629
GG_NonamEVm005629t1,GG_NonamEVm005629
GG_NonamEVm005629t4,GG_NonamEVm005629
GG_NonamEVm005629t5,GG_NonamEVm005629
GG_NonamEVm005629t3,GG_NonamEVm005629
GG_NonamEVm005629t2,GG_NonamEVm005629
GG_NonamEVm005276t5,GG_NonamEVm005276
GG_NonamEVm005276t6,GG_NonamEVm005276
GG_NonamEVm005276t4,GG_NonamEVm005276
GG_NonamEVm005276t3,GG_NonamEVm005276
GG_NonamEVm005276t2,GG_NonamEVm005276
GG_NonamEVm006981t2,GG_NonamEVm006981
GG_NonamEVm000347t2,GG_NonamEVm000347
GG_NonamEVm000347t4,GG_NonamEVm000347
GG_NonamEVm000347t1,GG_NonamEVm000347
GG_NonamEVm012883t1,GG_NonamEVm012883
GG_NonamEVm012883t3,GG_NonamEVm012883
GG_NonamEVm019528t2,GG_NonamEVm019528
GG_NonamEVm001658t2,GG_NonamEVm001658
GG_NonamEVm016227t2,GG_NonamEVm016227
GG_NonamEVm009795t2,GG_NonamEVm009795
GG_NonamEVm009795t3,GG_NonamEVm009795
GG_NonamEVm009047t5,GG_NonamEVm009047
GG_NonamEVm009047t7,GG_NonamEVm009047
GG_NonamEVm009047t8,GG_NonamEVm009047
GG_NonamEVm009047t9,GG_NonamEVm009047
GG_NonamEVm009047t6,GG_NonamEVm009047
GG_NonamEVm009047t4,GG_NonamEVm009047
GG_NonamEVm009047t2,GG_NonamEVm009047
GG_NonamEVm009047t3,GG_NonamEVm009047
GG_NonamEVm020891t2,GG_NonamEVm020891
GG_NonamEVm001825t2,GG_NonamEVm001825
GG_NonamEVm002445t3,GG_NonamEVm002445
GG_NonamEVm002445t1,GG_NonamEVm002445
GG_NonamEVm000882t3,GG_NonamEVm000882
GG_NonamEVm000882t4,GG_NonamEVm000882
GG_NonamEVm000882t2,GG_NonamEVm000882
GG_NonamEVm000066t9,GG_NonamEVm000066
GG_NonamEVm000066t8,GG_NonamEVm000066
GG_NonamEVm006508t3,GG_NonamEVm006508
GG_NonamEVm007784t3,GG_NonamEVm007784
GG_NonamEVm007784t5,GG_NonamEVm007784
GG_NonamEVm002194t2,GG_NonamEVm002194
GG_NonamEVm002194t3,GG_NonamEVm002194
GG_NonamEVm009300t5,GG_NonamEVm009300
GG_NonamEVm006212t2,GG_NonamEVm006212
GG_NonamEVm004831t2,GG_NonamEVm004831
GG_NonamEVm004831t5,GG_NonamEVm004831
GG_NonamEVm004831t4,GG_NonamEVm004831
GG_NonamEVm007040t2,GG_NonamEVm007040
GG_NonamEVm007748t3,GG_NonamEVm007748
GG_NonamEVm006277t5,GG_NonamEVm006277
GG_NonamEVm006277t3,GG_NonamEVm006277
GG_NonamEVm006277t7,GG_NonamEVm006277
GG_NonamEVm006277t6,GG_NonamEVm006277
GG_NonamEVm006277t8,GG_NonamEVm006277
GG_NonamEVm014116t2,GG_NonamEVm014116
GG_NonamEVm014116t1,GG_NonamEVm014116
GG_NonamEVm010608t2,GG_NonamEVm010608
GG_NonamEVm007774t2,GG_NonamEVm007774
GG_NonamEVm007774t4,GG_NonamEVm007774
GG_NonamEVm007774t3,GG_NonamEVm007774
GG_NonamEVm007774t5,GG_NonamEVm007774
GG_NonamEVm007774t6,GG_NonamEVm007774
GG_NonamEVm008685t3,GG_NonamEVm008685
GG_NonamEVm006145t2,GG_NonamEVm006145
GG_NonamEVm007666t3,GG_NonamEVm007666
GG_NonamEVm007666t2,GG_NonamEVm007666
GG_NonamEVm015547t2,GG_NonamEVm015547
GG_NonamEVm000403t1,GG_NonamEVm000403
GG_NonamEVm000403t6,GG_NonamEVm000403
GG_NonamEVm000403t5,GG_NonamEVm000403
GG_NonamEVm000403t2,GG_NonamEVm000403
GG_NonamEVm010058t2,GG_NonamEVm010058
GG_NonamEVm008011t3,GG_NonamEVm008011
GG_NonamEVm010852t3,GG_NonamEVm010852
GG_NonamEVm010852t2,GG_NonamEVm010852
GG_NonamEVm013852t2,GG_NonamEVm013852
GG_NonamEVm007141t2,GG_NonamEVm007141
GG_NonamEVm007141t4,GG_NonamEVm007141
GG_NonamEVm004934t3,GG_NonamEVm004934
GG_NonamEVm004934t1,GG_NonamEVm004934
GG_NonamEVm012438t2,GG_NonamEVm012438
GG_NonamEVm002234t2,GG_NonamEVm002234
GG_NonamEVm006229t2,GG_NonamEVm006229
GG_NonamEVm009708t3,GG_NonamEVm009708
GG_NonamEVm009708t2,GG_NonamEVm009708
GG_NonamEVm012539t2,GG_NonamEVm012539
GG_NonamEVm013879t5,GG_NonamEVm013879
GG_NonamEVm013879t4,GG_NonamEVm013879
GG_NonamEVm005853t5,GG_NonamEVm005853
GG_NonamEVm005853t4,GG_NonamEVm005853
GG_NonamEVm005853t3,GG_NonamEVm005853
GG_NonamEVm005853t2,GG_NonamEVm005853
GG_NonamEVm017380t5,GG_NonamEVm017380
GG_NonamEVm011884t1,GG_NonamEVm011884
GG_NonamEVm007273t3,GG_NonamEVm007273
GG_NonamEVm009005t4,GG_NonamEVm009005
GG_NonamEVm017380t4,GG_NonamEVm017380
GG_NonamEVm006023t3,GG_NonamEVm006023
GG_NonamEVm013879t2,GG_NonamEVm013879
GG_NonamEVm013879t1,GG_NonamEVm013879
GG_NonamEVm016192t2,GG_NonamEVm016192
GG_NonamEVm009833t2,GG_NonamEVm009833
GG_NonamEVm006229t3,GG_NonamEVm006229
GG_NonamEVm000593t3,GG_NonamEVm000593
GG_NonamEVm009005t2,GG_NonamEVm009005
GG_NonamEVm007963t7,GG_NonamEVm007963
GG_NonamEVm007963t5,GG_NonamEVm007963
GG_NonamEVm007963t3,GG_NonamEVm007963
GG_NonamEVm007963t6,GG_NonamEVm007963
GG_NonamEVm007963t9,GG_NonamEVm007963
GG_NonamEVm009005t3,GG_NonamEVm009005
GG_NonamEVm027042t2,GG_NonamEVm027042
GG_NonamEVm008065t2,GG_NonamEVm008065
GG_NonamEVm004766t2,GG_NonamEVm004766
GG_NonamEVm013835t1,GG_NonamEVm013835
GG_NonamEVm000561t1,GG_NonamEVm000561
GG_NonamEVm015602t2,GG_NonamEVm015602
GG_NonamEVm005859t2,GG_NonamEVm005859
GG_NonamEVm014518t3,GG_NonamEVm014518
GG_NonamEVm017688t2,GG_NonamEVm017688
GG_NonamEVm005539t2,GG_NonamEVm005539
GG_NonamEVm008184t5,GG_NonamEVm008184
GG_NonamEVm008184t4,GG_NonamEVm008184
GG_NonamEVm009568t3,GG_NonamEVm009568
GG_NonamEVm004925t2,GG_NonamEVm004925
GG_NonamEVm006341t8,GG_NonamEVm006341
GG_NonamEVm006341t2,GG_NonamEVm006341
GG_NonamEVm006341t4,GG_NonamEVm006341
GG_NonamEVm006341t6,GG_NonamEVm006341
GG_NonamEVm006341t3,GG_NonamEVm006341
GG_NonamEVm006341t5,GG_NonamEVm006341
GG_NonamEVm006341t7,GG_NonamEVm006341
GG_NonamEVm010452t3,GG_NonamEVm010452
GG_NonamEVm010452t2,GG_NonamEVm010452
GG_NonamEVm002378t2,GG_NonamEVm002378
GG_NonamEVm003074t2,GG_NonamEVm003074
GG_NonamEVm013509t5,GG_NonamEVm013509
GG_NonamEVm013509t3,GG_NonamEVm013509
GG_NonamEVm002585t2,GG_NonamEVm002585
GG_NonamEVm005018t2,GG_NonamEVm005018
GG_NonamEVm001166t2,GG_NonamEVm001166
GG_NonamEVm005140t2,GG_NonamEVm005140
GG_NonamEVm005140t3,GG_NonamEVm005140
GG_NonamEVm006741t2,GG_NonamEVm006741
GG_NonamEVm011077t5,GG_NonamEVm011077
GG_NonamEVm010909t3,GG_NonamEVm010909
GG_NonamEVm000968t3,GG_NonamEVm000968
GG_NonamEVm000968t4,GG_NonamEVm000968
GG_NonamEVm000968t2,GG_NonamEVm000968
GG_NonamEVm008741t1,GG_NonamEVm008741
GG_NonamEVm013041t2,GG_NonamEVm013041
GG_NonamEVm000213t2,GG_NonamEVm000213
GG_NonamEVm000213t3,GG_NonamEVm000213
GG_NonamEVm011077t4,GG_NonamEVm011077
GG_NonamEVm011077t2,GG_NonamEVm011077
GG_NonamEVm011077t3,GG_NonamEVm011077
GG_NonamEVm006762t3,GG_NonamEVm006762
GG_NonamEVm001966t4,GG_NonamEVm001966
GG_NonamEVm001966t5,GG_NonamEVm001966
GG_NonamEVm001966t2,GG_NonamEVm001966
GG_NonamEVm001966t3,GG_NonamEVm001966
GG_NonamEVm014729t3,GG_NonamEVm014729
GG_NonamEVm000314t2,GG_NonamEVm000314
GG_NonamEVm016104t2,GG_NonamEVm016104
GG_NonamEVm005083t2,GG_NonamEVm005083
GG_NonamEVm009845t1,GG_NonamEVm009845
GG_NonamEVm002696t2,GG_NonamEVm002696
GG_NonamEVm002696t4,GG_NonamEVm002696
GG_NonamEVm015953t2,GG_NonamEVm015953
GG_NonamEVm010832t7,GG_NonamEVm010832
GG_NonamEVm010832t2,GG_NonamEVm010832
GG_NonamEVm022237t2,GG_NonamEVm022237
GG_NonamEVm010354t4,GG_NonamEVm010354
GG_NonamEVm018729t2,GG_NonamEVm018729
GG_NonamEVm005976t3,GG_NonamEVm005976
GG_NonamEVm013649t2,GG_NonamEVm013649
GG_NonamEVm006038t7,GG_NonamEVm006038
GG_NonamEVm006038t8,GG_NonamEVm006038
GG_NonamEVm015345t2,GG_NonamEVm015345
GG_NonamEVm007867t2,GG_NonamEVm007867
GG_NonamEVm007867t3,GG_NonamEVm007867
GG_NonamEVm003093t6,GG_NonamEVm003093
GG_NonamEVm003093t3,GG_NonamEVm003093
GG_NonamEVm003093t8,GG_NonamEVm003093
GG_NonamEVm003093t5,GG_NonamEVm003093
GG_NonamEVm003093t7,GG_NonamEVm003093
GG_NonamEVm003093t4,GG_NonamEVm003093
GG_NonamEVm003093t2,GG_NonamEVm003093
GG_NonamEVm010858t2,GG_NonamEVm010858
GG_NonamEVm010858t3,GG_NonamEVm010858
GG_NonamEVm010858t4,GG_NonamEVm010858
GG_NonamEVm010858t1,GG_NonamEVm010858
GG_NonamEVm019012t2,GG_NonamEVm019012
GG_NonamEVm011080t2,GG_NonamEVm011080
GG_NonamEVm011080t7,GG_NonamEVm011080
GG_NonamEVm011080t8,GG_NonamEVm011080
GG_NonamEVm013390t3,GG_NonamEVm013390
GG_NonamEVm013390t2,GG_NonamEVm013390
GG_NonamEVm013654t3,GG_NonamEVm013654
GG_NonamEVm009802t2,GG_NonamEVm009802
GG_NonamEVm002803t8,GG_NonamEVm002803
GG_NonamEVm002803t7,GG_NonamEVm002803
GG_NonamEVm010975t7,GG_NonamEVm010975
GG_NonamEVm010975t9,GG_NonamEVm010975
GG_NonamEVm010975t6,GG_NonamEVm010975
GG_NonamEVm010975t2,GG_NonamEVm010975
GG_NonamEVm010975t5,GG_NonamEVm010975
GG_NonamEVm010975t4,GG_NonamEVm010975
GG_NonamEVm010975t3,GG_NonamEVm010975
GG_NonamEVm003283t2,GG_NonamEVm003283
GG_NonamEVm007643t2,GG_NonamEVm007643
GG_NonamEVm008574t2,GG_NonamEVm008574
GG_NonamEVm012501t2,GG_NonamEVm012501
GG_NonamEVm015386t3,GG_NonamEVm015386
GG_NonamEVm015386t2,GG_NonamEVm015386
GG_NonamEVm003088t2,GG_NonamEVm003088
GG_NonamEVm014289t2,GG_NonamEVm014289
GG_NonamEVm012801t7,GG_NonamEVm012801
GG_NonamEVm010111t4,GG_NonamEVm010111
GG_NonamEVm012879t3,GG_NonamEVm012879
GG_NonamEVm012879t6,GG_NonamEVm012879
GG_NonamEVm012913t8,GG_NonamEVm012913
GG_NonamEVm008674t2,GG_NonamEVm008674
GG_NonamEVm010995t2,GG_NonamEVm010995
GG_NonamEVm011209t2,GG_NonamEVm011209
GG_NonamEVm004626t3,GG_NonamEVm004626
GG_NonamEVm011947t1,GG_NonamEVm011947
GG_NonamEVm005288t2,GG_NonamEVm005288
GG_NonamEVm007190t2,GG_NonamEVm007190
GG_NonamEVm002567t2,GG_NonamEVm002567
GG_NonamEVm008537t1,GG_NonamEVm008537
GG_NonamEVm004604t2,GG_NonamEVm004604
GG_NonamEVm016195t2,GG_NonamEVm016195
GG_NonamEVm003098t2,GG_NonamEVm003098
GG_NonamEVm018102t2,GG_NonamEVm018102
GG_NonamEVm016253t2,GG_NonamEVm016253
GG_NonamEVm016253t3,GG_NonamEVm016253
GG_NonamEVm005646t3,GG_NonamEVm005646
GG_NonamEVm005646t5,GG_NonamEVm005646
GG_NonamEVm005646t8,GG_NonamEVm005646
GG_NonamEVm005646t2,GG_NonamEVm005646
GG_NonamEVm014205t4,GG_NonamEVm014205
GG_NonamEVm014205t2,GG_NonamEVm014205
GG_NonamEVm014205t3,GG_NonamEVm014205
GG_NonamEVm002428t2,GG_NonamEVm002428
GG_NonamEVm004074t5,GG_NonamEVm004074
GG_NonamEVm004074t4,GG_NonamEVm004074
GG_NonamEVm004074t2,GG_NonamEVm004074
GG_NonamEVm004074t3,GG_NonamEVm004074
GG_NonamEVm009496t2,GG_NonamEVm009496
GG_NonamEVm015869t4,GG_NonamEVm015869
GG_NonamEVm015869t3,GG_NonamEVm015869
GG_NonamEVm014309t2,GG_NonamEVm014309
GG_NonamEVm006292t2,GG_NonamEVm006292
GG_NonamEVm006381t1,GG_NonamEVm006381
GG_NonamEVm018133t2,GG_NonamEVm018133
GG_NonamEVm004856t2,GG_NonamEVm004856
GG_NonamEVm006383t3,GG_NonamEVm006383
GG_NonamEVm006383t4,GG_NonamEVm006383
GG_NonamEVm009766t4,GG_NonamEVm009766
GG_NonamEVm011620t2,GG_NonamEVm011620
GG_NonamEVm005329t5,GG_NonamEVm005329
GG_NonamEVm003868t3,GG_NonamEVm003868
GG_NonamEVm003868t4,GG_NonamEVm003868
GG_NonamEVm003868t2,GG_NonamEVm003868
GG_NonamEVm011307t2,GG_NonamEVm011307
GG_NonamEVm015811t2,GG_NonamEVm015811
GG_NonamEVm015003t2,GG_NonamEVm015003
GG_NonamEVm004074t6,GG_NonamEVm004074
GG_NonamEVm004074t9,GG_NonamEVm004074
GG_NonamEVm004074t8,GG_NonamEVm004074
GG_NonamEVm004074t7,GG_NonamEVm004074
GG_NonamEVm006992t5,GG_NonamEVm006992
GG_NonamEVm006992t3,GG_NonamEVm006992
GG_NonamEVm006992t6,GG_NonamEVm006992
GG_NonamEVm000418t2,GG_NonamEVm000418
GG_NonamEVm014452t2,GG_NonamEVm014452
GG_NonamEVm005329t3,GG_NonamEVm005329
GG_NonamEVm005329t8,GG_NonamEVm005329
GG_NonamEVm016869t2,GG_NonamEVm016869
GG_NonamEVm005024t2,GG_NonamEVm005024
GG_NonamEVm005024t5,GG_NonamEVm005024
GG_NonamEVm005024t3,GG_NonamEVm005024
GG_NonamEVm005024t4,GG_NonamEVm005024
GG_NonamEVm008698t2,GG_NonamEVm008698
GG_NonamEVm007736t2,GG_NonamEVm007736
GG_NonamEVm007736t3,GG_NonamEVm007736
GG_NonamEVm005329t6,GG_NonamEVm005329
GG_NonamEVm005329t7,GG_NonamEVm005329
GG_NonamEVm008829t2,GG_NonamEVm008829
GG_NonamEVm004942t2,GG_NonamEVm004942
GG_NonamEVm009720t9,GG_NonamEVm009720
GG_NonamEVm001419t3,GG_NonamEVm001419
GG_NonamEVm001419t2,GG_NonamEVm001419
GG_NonamEVm004325t5,GG_NonamEVm004325
GG_NonamEVm004325t6,GG_NonamEVm004325
GG_NonamEVm004325t3,GG_NonamEVm004325
GG_NonamEVm004325t2,GG_NonamEVm004325
GG_NonamEVm014831t2,GG_NonamEVm014831
GG_NonamEVm006680t2,GG_NonamEVm006680
GG_NonamEVm006680t6,GG_NonamEVm006680
GG_NonamEVm006680t3,GG_NonamEVm006680
GG_NonamEVm006680t4,GG_NonamEVm006680
GG_NonamEVm006680t5,GG_NonamEVm006680
GG_NonamEVm006680t1,GG_NonamEVm006680
GG_NonamEVm002195t3,GG_NonamEVm002195
GG_NonamEVm002195t5,GG_NonamEVm002195
GG_NonamEVm002195t6,GG_NonamEVm002195
GG_NonamEVm002195t4,GG_NonamEVm002195
GG_NonamEVm000465t2,GG_NonamEVm000465
GG_NonamEVm014108t2,GG_NonamEVm014108
GG_NonamEVm024310t2,GG_NonamEVm024310
GG_NonamEVm001405t1,GG_NonamEVm001405
GG_NonamEVm001405t2,GG_NonamEVm001405
GG_NonamEVm019148t1,GG_NonamEVm019148
GG_NonamEVm010367t2,GG_NonamEVm010367
GG_NonamEVm008292t2,GG_NonamEVm008292
GG_NonamEVm005755t6,GG_NonamEVm005755
GG_NonamEVm004325t7,GG_NonamEVm004325
GG_NonamEVm004325t4,GG_NonamEVm004325
GG_NonamEVm024205t2,GG_NonamEVm024205
GG_NonamEVm016220t2,GG_NonamEVm016220
GG_NonamEVm004904t3,GG_NonamEVm004904
GG_NonamEVm004904t8,GG_NonamEVm004904
GG_NonamEVm011330t2,GG_NonamEVm011330
GG_NonamEVm011330t4,GG_NonamEVm011330
GG_NonamEVm011330t3,GG_NonamEVm011330
GG_NonamEVm011330t5,GG_NonamEVm011330
GG_NonamEVm015320t1,GG_NonamEVm015320
GG_NonamEVm001702t3,GG_NonamEVm001702
GG_NonamEVm001702t2,GG_NonamEVm001702
GG_NonamEVm013300t3,GG_NonamEVm013300
GG_NonamEVm013300t2,GG_NonamEVm013300
GG_NonamEVm013300t4,GG_NonamEVm013300
GG_NonamEVm017315t2,GG_NonamEVm017315
GG_NonamEVm000465t3,GG_NonamEVm000465
GG_NonamEVm001095t2,GG_NonamEVm001095
GG_NonamEVm001478t4,GG_NonamEVm001478
GG_NonamEVm001478t9,GG_NonamEVm001478
GG_NonamEVm001478t2,GG_NonamEVm001478
GG_NonamEVm001478t8,GG_NonamEVm001478
GG_NonamEVm001478t6,GG_NonamEVm001478
GG_NonamEVm001478t3,GG_NonamEVm001478
GG_NonamEVm001478t5,GG_NonamEVm001478
GG_NonamEVm001478t7,GG_NonamEVm001478
GG_NonamEVm006607t3,GG_NonamEVm006607
GG_NonamEVm006607t4,GG_NonamEVm006607
GG_NonamEVm019184t1,GG_NonamEVm019184
GG_NonamEVm007671t2,GG_NonamEVm007671
GG_NonamEVm011937t7,GG_NonamEVm011937
GG_NonamEVm011961t3,GG_NonamEVm011961
GG_NonamEVm015577t3,GG_NonamEVm015577
GG_NonamEVm019844t1,GG_NonamEVm019844
GG_NonamEVm007671t6,GG_NonamEVm007671
GG_NonamEVm007989t3,GG_NonamEVm007989
GG_NonamEVm007989t4,GG_NonamEVm007989
GG_NonamEVm016363t3,GG_NonamEVm016363
GG_NonamEVm010126t2,GG_NonamEVm010126
GG_NonamEVm015154t6,GG_NonamEVm015154
GG_NonamEVm015154t1,GG_NonamEVm015154
GG_NonamEVm012647t2,GG_NonamEVm012647
GG_NonamEVm004361t3,GG_NonamEVm004361
GG_NonamEVm005214t2,GG_NonamEVm005214
GG_NonamEVm011101t4,GG_NonamEVm011101
GG_NonamEVm009083t4,GG_NonamEVm009083
GG_NonamEVm009083t3,GG_NonamEVm009083
GG_NonamEVm009083t2,GG_NonamEVm009083
GG_NonamEVm000258t2,GG_NonamEVm000258
GG_NonamEVm012915t5,GG_NonamEVm012915
GG_NonamEVm003314t1,GG_NonamEVm003314
GG_NonamEVm003314t3,GG_NonamEVm003314
GG_NonamEVm003314t2,GG_NonamEVm003314
GG_NonamEVm003314t5,GG_NonamEVm003314
GG_NonamEVm016934t2,GG_NonamEVm016934
GG_NonamEVm012010t2,GG_NonamEVm012010
GG_NonamEVm002346t2,GG_NonamEVm002346
GG_NonamEVm002346t3,GG_NonamEVm002346
GG_NonamEVm006485t2,GG_NonamEVm006485
GG_NonamEVm025950t2,GG_NonamEVm025950
GG_NonamEVm007693t2,GG_NonamEVm007693
GG_NonamEVm007693t4,GG_NonamEVm007693
GG_NonamEVm007693t3,GG_NonamEVm007693
GG_NonamEVm011822t4,GG_NonamEVm011822
GG_NonamEVm014499t5,GG_NonamEVm014499
GG_NonamEVm014499t2,GG_NonamEVm014499
GG_NonamEVm014499t4,GG_NonamEVm014499
GG_NonamEVm014499t3,GG_NonamEVm014499
GG_NonamEVm008109t2,GG_NonamEVm008109
GG_NonamEVm008109t3,GG_NonamEVm008109
GG_NonamEVm008109t4,GG_NonamEVm008109
GG_NonamEVm005177t2,GG_NonamEVm005177
GG_NonamEVm011498t5,GG_NonamEVm011498
GG_NonamEVm011498t2,GG_NonamEVm011498
GG_NonamEVm004297t1,GG_NonamEVm004297
GG_NonamEVm004297t2,GG_NonamEVm004297
GG_NonamEVm010766t3,GG_NonamEVm010766
GG_NonamEVm004927t4,GG_NonamEVm004927
GG_NonamEVm004927t3,GG_NonamEVm004927
GG_NonamEVm005368t3,GG_NonamEVm005368
GG_NonamEVm005368t8,GG_NonamEVm005368
GG_NonamEVm017103t3,GG_NonamEVm017103
GG_NonamEVm016027t3,GG_NonamEVm016027
GG_NonamEVm002499t2,GG_NonamEVm002499
GG_NonamEVm009106t4,GG_NonamEVm009106
GG_NonamEVm009106t2,GG_NonamEVm009106
GG_NonamEVm009106t3,GG_NonamEVm009106
GG_NonamEVm009106t5,GG_NonamEVm009106
GG_NonamEVm011361t2,GG_NonamEVm011361
GG_NonamEVm011808t3,GG_NonamEVm011808
GG_NonamEVm011808t8,GG_NonamEVm011808
GG_NonamEVm011808t7,GG_NonamEVm011808
GG_NonamEVm002941t2,GG_NonamEVm002941
GG_NonamEVm012983t1,GG_NonamEVm012983
GG_NonamEVm012983t2,GG_NonamEVm012983
GG_NonamEVm001580t7,GG_NonamEVm001580
GG_NonamEVm001580t9,GG_NonamEVm001580
GG_NonamEVm011704t3,GG_NonamEVm011704
GG_NonamEVm011275t2,GG_NonamEVm011275
GG_NonamEVm011275t3,GG_NonamEVm011275
GG_NonamEVm016202t1,GG_NonamEVm016202
GG_NonamEVm002274t4,GG_NonamEVm002274
GG_NonamEVm022490t2,GG_NonamEVm022490
GG_NonamEVm000130t2,GG_NonamEVm000130
GG_NonamEVm004528t3,GG_NonamEVm004528
GG_NonamEVm018720t2,GG_NonamEVm018720
GG_NonamEVm013539t3,GG_NonamEVm013539
GG_NonamEVm013539t2,GG_NonamEVm013539
GG_NonamEVm012751t2,GG_NonamEVm012751
GG_NonamEVm000714t2,GG_NonamEVm000714
GG_NonamEVm008474t3,GG_NonamEVm008474
GG_NonamEVm015799t3,GG_NonamEVm015799
GG_NonamEVm007748t2,GG_NonamEVm007748
GG_NonamEVm020055t1,GG_NonamEVm020055
GG_NonamEVm005353t2,GG_NonamEVm005353
GG_NonamEVm003998t2,GG_NonamEVm003998
GG_NonamEVm013318t2,GG_NonamEVm013318
GG_NonamEVm002461t2,GG_NonamEVm002461
GG_NonamEVm000820t3,GG_NonamEVm000820
GG_NonamEVm012103t2,GG_NonamEVm012103
GG_NonamEVm013964t3,GG_NonamEVm013964
GG_NonamEVm007556t5,GG_NonamEVm007556
GG_NonamEVm007556t4,GG_NonamEVm007556
GG_NonamEVm007556t7,GG_NonamEVm007556
GG_NonamEVm007556t6,GG_NonamEVm007556
GG_NonamEVm007556t3,GG_NonamEVm007556
GG_NonamEVm015773t3,GG_NonamEVm015773
GG_NonamEVm012103t5,GG_NonamEVm012103
GG_NonamEVm012103t4,GG_NonamEVm012103
GG_NonamEVm013964t4,GG_NonamEVm013964
GG_NonamEVm008474t2,GG_NonamEVm008474
GG_NonamEVm011172t2,GG_NonamEVm011172
GG_NonamEVm003998t4,GG_NonamEVm003998
GG_NonamEVm004934t5,GG_NonamEVm004934
GG_NonamEVm004934t4,GG_NonamEVm004934
GG_NonamEVm007784t4,GG_NonamEVm007784
GG_NonamEVm010589t2,GG_NonamEVm010589
GG_NonamEVm014857t2,GG_NonamEVm014857
GG_NonamEVm002920t3,GG_NonamEVm002920
GG_NonamEVm017921t2,GG_NonamEVm017921
GG_NonamEVm010482t2,GG_NonamEVm010482
GG_NonamEVm002542t2,GG_NonamEVm002542
GG_NonamEVm002542t3,GG_NonamEVm002542
GG_NonamEVm002542t4,GG_NonamEVm002542
GG_NonamEVm018373t2,GG_NonamEVm018373
GG_NonamEVm011639t7,GG_NonamEVm011639
GG_NonamEVm011639t5,GG_NonamEVm011639
GG_NonamEVm011639t6,GG_NonamEVm011639
GG_NonamEVm011639t8,GG_NonamEVm011639
GG_NonamEVm011639t1,GG_NonamEVm011639
GG_NonamEVm011639t3,GG_NonamEVm011639
GG_NonamEVm011639t4,GG_NonamEVm011639
GG_NonamEVm007124t2,GG_NonamEVm007124
GG_NonamEVm008783t2,GG_NonamEVm008783
GG_NonamEVm005534t3,GG_NonamEVm005534
GG_NonamEVm005534t2,GG_NonamEVm005534
GG_NonamEVm017228t1,GG_NonamEVm017228
GG_NonamEVm003342t3,GG_NonamEVm003342
GG_NonamEVm003342t2,GG_NonamEVm003342
GG_NonamEVm003342t4,GG_NonamEVm003342
GG_NonamEVm009819t2,GG_NonamEVm009819
GG_NonamEVm002022t2,GG_NonamEVm002022
GG_NonamEVm005221t4,GG_NonamEVm005221
GG_NonamEVm005548t2,GG_NonamEVm005548
GG_NonamEVm005548t6,GG_NonamEVm005548
GG_NonamEVm005548t9,GG_NonamEVm005548
GG_NonamEVm005548t7,GG_NonamEVm005548
GG_NonamEVm005548t4,GG_NonamEVm005548
GG_NonamEVm005548t5,GG_NonamEVm005548
GG_NonamEVm005548t8,GG_NonamEVm005548
GG_NonamEVm005548t3,GG_NonamEVm005548
GG_NonamEVm004005t6,GG_NonamEVm004005
GG_NonamEVm004005t8,GG_NonamEVm004005
GG_NonamEVm004005t7,GG_NonamEVm004005
GG_NonamEVm004005t3,GG_NonamEVm004005
GG_NonamEVm004005t2,GG_NonamEVm004005
GG_NonamEVm004005t4,GG_NonamEVm004005
GG_NonamEVm011550t2,GG_NonamEVm011550
GG_NonamEVm005112t2,GG_NonamEVm005112
GG_NonamEVm001852t6,GG_NonamEVm001852
GG_NonamEVm006908t2,GG_NonamEVm006908
GG_NonamEVm010698t3,GG_NonamEVm010698
GG_NonamEVm004904t6,GG_NonamEVm004904
GG_NonamEVm004904t1,GG_NonamEVm004904
GG_NonamEVm004904t2,GG_NonamEVm004904
GG_NonamEVm004904t7,GG_NonamEVm004904
GG_NonamEVm000727t2,GG_NonamEVm000727
GG_NonamEVm013110t2,GG_NonamEVm013110
GG_NonamEVm015743t2,GG_NonamEVm015743
GG_NonamEVm012382t2,GG_NonamEVm012382
GG_NonamEVm012983t3,GG_NonamEVm012983
GG_NonamEVm011168t2,GG_NonamEVm011168
GG_NonamEVm005370t2,GG_NonamEVm005370
GG_NonamEVm006201t5,GG_NonamEVm006201
GG_NonamEVm011808t2,GG_NonamEVm011808
GG_NonamEVm011808t5,GG_NonamEVm011808
GG_NonamEVm011808t6,GG_NonamEVm011808
GG_NonamEVm010145t5,GG_NonamEVm010145
GG_NonamEVm010145t2,GG_NonamEVm010145
GG_NonamEVm010145t4,GG_NonamEVm010145
GG_NonamEVm010145t3,GG_NonamEVm010145
GG_NonamEVm002460t2,GG_NonamEVm002460
