TXNAME,GENEID
GG_NonamEVm011902t1,GG_NonamEVm011902
GG_NonamEVm011903t1,GG_NonamEVm011903
GG_NonamEVm011903t2,GG_NonamEVm011903
GG_NonamEVm011903t3,GG_NonamEVm011903
GG_NonamEVm011904t1,GG_NonamEVm011904
GG_NonamEVm011904t2,GG_NonamEVm011904
GG_NonamEVm011905t1,GG_NonamEVm011905
GG_NonamEVm011905t2,GG_NonamEVm011905
GG_NonamEVm011905t3,GG_NonamEVm011905
GG_NonamEVm011905t4,GG_NonamEVm011905
GG_NonamEVm011906t1,GG_NonamEVm011906
GG_NonamEVm011907t1,GG_NonamEVm011907
GG_NonamEVm011907t2,GG_NonamEVm011907
GG_NonamEVm011907t3,GG_NonamEVm011907
GG_NonamEVm011907t4,GG_NonamEVm011907
GG_NonamEVm011908t1,GG_NonamEVm011908
GG_NonamEVm011909t1,GG_NonamEVm011909
GG_NonamEVm011909t2,GG_NonamEVm011909
GG_NonamEVm011909t3,GG_NonamEVm011909
GG_NonamEVm011909t4,GG_NonamEVm011909
GG_NonamEVm011909t5,GG_NonamEVm011909
GG_NonamEVm011909t6,GG_NonamEVm011909
GG_NonamEVm011910t1,GG_NonamEVm011910
GG_NonamEVm011910t2,GG_NonamEVm011910
GG_NonamEVm011910t3,GG_NonamEVm011910
GG_NonamEVm011910t4,GG_NonamEVm011910
GG_NonamEVm011910t5,GG_NonamEVm011910
GG_NonamEVm011910t6,GG_NonamEVm011910
GG_NonamEVm011910t7,GG_NonamEVm011910
GG_NonamEVm011910t8,GG_NonamEVm011910
GG_NonamEVm011911t1,GG_NonamEVm011911
GG_NonamEVm011911t2,GG_NonamEVm011911
GG_NonamEVm011912t1,GG_NonamEVm011912
GG_NonamEVm011913t1,GG_NonamEVm011913
GG_NonamEVm011913t2,GG_NonamEVm011913
GG_NonamEVm011914t1,GG_NonamEVm011914
GG_NonamEVm011915t1,GG_NonamEVm011915
GG_NonamEVm011915t2,GG_NonamEVm011915
GG_NonamEVm011915t3,GG_NonamEVm011915
GG_NonamEVm011915t4,GG_NonamEVm011915
GG_NonamEVm011916t1,GG_NonamEVm011916
GG_NonamEVm011916t2,GG_NonamEVm011916
GG_NonamEVm011917t1,GG_NonamEVm011917
GG_NonamEVm011917t2,GG_NonamEVm011917
GG_NonamEVm011918t1,GG_NonamEVm011918
GG_NonamEVm011918t2,GG_NonamEVm011918
GG_NonamEVm011919t1,GG_NonamEVm011919
GG_NonamEVm011920t1,GG_NonamEVm011920
GG_NonamEVm011920t2,GG_NonamEVm011920
GG_NonamEVm011920t3,GG_NonamEVm011920
GG_NonamEVm011920t4,GG_NonamEVm011920
GG_NonamEVm011920t5,GG_NonamEVm011920
GG_NonamEVm011921t1,GG_NonamEVm011921
GG_NonamEVm011921t2,GG_NonamEVm011921
GG_NonamEVm011921t3,GG_NonamEVm011921
GG_NonamEVm011922t1,GG_NonamEVm011922
GG_NonamEVm011922t2,GG_NonamEVm011922
GG_NonamEVm011922t3,GG_NonamEVm011922
GG_NonamEVm011923t1,GG_NonamEVm011923
GG_NonamEVm011924t1,GG_NonamEVm011924
GG_NonamEVm011924t2,GG_NonamEVm011924
GG_NonamEVm011925t1,GG_NonamEVm011925
GG_NonamEVm011925t2,GG_NonamEVm011925
GG_NonamEVm011925t3,GG_NonamEVm011925
GG_NonamEVm011926t1,GG_NonamEVm011926
GG_NonamEVm011927t1,GG_NonamEVm011927
GG_NonamEVm011927t2,GG_NonamEVm011927
GG_NonamEVm011928t1,GG_NonamEVm011928
GG_NonamEVm011928t2,GG_NonamEVm011928
GG_NonamEVm011928t3,GG_NonamEVm011928
GG_NonamEVm011929t1,GG_NonamEVm011929
GG_NonamEVm011929t2,GG_NonamEVm011929
GG_NonamEVm011930t1,GG_NonamEVm011930
GG_NonamEVm011930t2,GG_NonamEVm011930
GG_NonamEVm011931t1,GG_NonamEVm011931
GG_NonamEVm011932t1,GG_NonamEVm011932
GG_NonamEVm011932t2,GG_NonamEVm011932
GG_NonamEVm011933t1,GG_NonamEVm011933
GG_NonamEVm011933t2,GG_NonamEVm011933
GG_NonamEVm011933t3,GG_NonamEVm011933
GG_NonamEVm011934t1,GG_NonamEVm011934
GG_NonamEVm011935t1,GG_NonamEVm011935
GG_NonamEVm011935t2,GG_NonamEVm011935
GG_NonamEVm011936t1,GG_NonamEVm011936
GG_NonamEVm011936t2,GG_NonamEVm011936
GG_NonamEVm011936t3,GG_NonamEVm011936
GG_NonamEVm011937t1,GG_NonamEVm011937
GG_NonamEVm011937t2,GG_NonamEVm011937
GG_NonamEVm011937t3,GG_NonamEVm011937
GG_NonamEVm011937t4,GG_NonamEVm011937
GG_NonamEVm011937t5,GG_NonamEVm011937
GG_NonamEVm011937t6,GG_NonamEVm011937
GG_NonamEVm011937t7,GG_NonamEVm011937
GG_NonamEVm011938t1,GG_NonamEVm011938
GG_NonamEVm011938t2,GG_NonamEVm011938
GG_NonamEVm011938t3,GG_NonamEVm011938
GG_NonamEVm011939t1,GG_NonamEVm011939
GG_NonamEVm011939t2,GG_NonamEVm011939
GG_NonamEVm011940t1,GG_NonamEVm011940
GG_NonamEVm011940t2,GG_NonamEVm011940
GG_NonamEVm011941t1,GG_NonamEVm011941
GG_NonamEVm011941t2,GG_NonamEVm011941
GG_NonamEVm011941t3,GG_NonamEVm011941
GG_NonamEVm011941t4,GG_NonamEVm011941
GG_NonamEVm011942t1,GG_NonamEVm011942
GG_NonamEVm011942t2,GG_NonamEVm011942
GG_NonamEVm011943t1,GG_NonamEVm011943
GG_NonamEVm011944t1,GG_NonamEVm011944
GG_NonamEVm011944t2,GG_NonamEVm011944
GG_NonamEVm011945t1,GG_NonamEVm011945
GG_NonamEVm011946t1,GG_NonamEVm011946
GG_NonamEVm011946t2,GG_NonamEVm011946
GG_NonamEVm011946t3,GG_NonamEVm011946
GG_NonamEVm011947t1,GG_NonamEVm011947
GG_NonamEVm011948t1,GG_NonamEVm011948
GG_NonamEVm011948t2,GG_NonamEVm011948
GG_NonamEVm011949t1,GG_NonamEVm011949
GG_NonamEVm011949t2,GG_NonamEVm011949
GG_NonamEVm011950t1,GG_NonamEVm011950
GG_NonamEVm011950t2,GG_NonamEVm011950
GG_NonamEVm011950t3,GG_NonamEVm011950
GG_NonamEVm011950t4,GG_NonamEVm011950
GG_NonamEVm011950t5,GG_NonamEVm011950
GG_NonamEVm011950t6,GG_NonamEVm011950
GG_NonamEVm011950t7,GG_NonamEVm011950
GG_NonamEVm011950t8,GG_NonamEVm011950
GG_NonamEVm011950t9,GG_NonamEVm011950
GG_NonamEVm011951t1,GG_NonamEVm011951
GG_NonamEVm011952t1,GG_NonamEVm011952
GG_NonamEVm011953t1,GG_NonamEVm011953
GG_NonamEVm011954t1,GG_NonamEVm011954
GG_NonamEVm011954t2,GG_NonamEVm011954
GG_NonamEVm011954t3,GG_NonamEVm011954
GG_NonamEVm011954t4,GG_NonamEVm011954
GG_NonamEVm011954t5,GG_NonamEVm011954
GG_NonamEVm011954t6,GG_NonamEVm011954
GG_NonamEVm011954t7,GG_NonamEVm011954
GG_NonamEVm011954t8,GG_NonamEVm011954
GG_NonamEVm011954t9,GG_NonamEVm011954
GG_NonamEVm011955t1,GG_NonamEVm011955
GG_NonamEVm011955t2,GG_NonamEVm011955
GG_NonamEVm011955t3,GG_NonamEVm011955
GG_NonamEVm011955t4,GG_NonamEVm011955
GG_NonamEVm011956t1,GG_NonamEVm011956
GG_NonamEVm011957t1,GG_NonamEVm011957
GG_NonamEVm011957t2,GG_NonamEVm011957
GG_NonamEVm011957t3,GG_NonamEVm011957
GG_NonamEVm011957t4,GG_NonamEVm011957
GG_NonamEVm011957t5,GG_NonamEVm011957
GG_NonamEVm011957t6,GG_NonamEVm011957
GG_NonamEVm011957t7,GG_NonamEVm011957
GG_NonamEVm011957t8,GG_NonamEVm011957
GG_NonamEVm011957t9,GG_NonamEVm011957
GG_NonamEVm011958t1,GG_NonamEVm011958
GG_NonamEVm011958t2,GG_NonamEVm011958
GG_NonamEVm011959t1,GG_NonamEVm011959
GG_NonamEVm011960t1,GG_NonamEVm011960
GG_NonamEVm011960t2,GG_NonamEVm011960
GG_NonamEVm011960t3,GG_NonamEVm011960
GG_NonamEVm011960t4,GG_NonamEVm011960
GG_NonamEVm011961t1,GG_NonamEVm011961
GG_NonamEVm011961t2,GG_NonamEVm011961
GG_NonamEVm011961t3,GG_NonamEVm011961
GG_NonamEVm011961t4,GG_NonamEVm011961
GG_NonamEVm011961t5,GG_NonamEVm011961
GG_NonamEVm011961t6,GG_NonamEVm011961
GG_NonamEVm011962t1,GG_NonamEVm011962
GG_NonamEVm011963t1,GG_NonamEVm011963
GG_NonamEVm011963t2,GG_NonamEVm011963
GG_NonamEVm011964t1,GG_NonamEVm011964
GG_NonamEVm011965t1,GG_NonamEVm011965
GG_NonamEVm011965t2,GG_NonamEVm011965
GG_NonamEVm011966t1,GG_NonamEVm011966
GG_NonamEVm011966t2,GG_NonamEVm011966
GG_NonamEVm011966t3,GG_NonamEVm011966
GG_NonamEVm011966t4,GG_NonamEVm011966
GG_NonamEVm011966t5,GG_NonamEVm011966
GG_NonamEVm011966t6,GG_NonamEVm011966
GG_NonamEVm011967t1,GG_NonamEVm011967
GG_NonamEVm011967t2,GG_NonamEVm011967
GG_NonamEVm011967t3,GG_NonamEVm011967
GG_NonamEVm011967t4,GG_NonamEVm011967
GG_NonamEVm011967t5,GG_NonamEVm011967
GG_NonamEVm011967t6,GG_NonamEVm011967
GG_NonamEVm011968t1,GG_NonamEVm011968
GG_NonamEVm011968t2,GG_NonamEVm011968
GG_NonamEVm011968t3,GG_NonamEVm011968
GG_NonamEVm011968t4,GG_NonamEVm011968
GG_NonamEVm011968t5,GG_NonamEVm011968
GG_NonamEVm011969t1,GG_NonamEVm011969
GG_NonamEVm011969t2,GG_NonamEVm011969
GG_NonamEVm011969t3,GG_NonamEVm011969
GG_NonamEVm011969t4,GG_NonamEVm011969
GG_NonamEVm011969t5,GG_NonamEVm011969
GG_NonamEVm011969t6,GG_NonamEVm011969
GG_NonamEVm011969t7,GG_NonamEVm011969
GG_NonamEVm011970t1,GG_NonamEVm011970
GG_NonamEVm011970t2,GG_NonamEVm011970
GG_NonamEVm011971t1,GG_NonamEVm011971
GG_NonamEVm011971t2,GG_NonamEVm011971
GG_NonamEVm011972t1,GG_NonamEVm011972
GG_NonamEVm011972t2,GG_NonamEVm011972
GG_NonamEVm011972t3,GG_NonamEVm011972
GG_NonamEVm011973t1,GG_NonamEVm011973
GG_NonamEVm011974t1,GG_NonamEVm011974
GG_NonamEVm011975t1,GG_NonamEVm011975
GG_NonamEVm011975t2,GG_NonamEVm011975
GG_NonamEVm011975t3,GG_NonamEVm011975
GG_NonamEVm011975t4,GG_NonamEVm011975
GG_NonamEVm011975t5,GG_NonamEVm011975
GG_NonamEVm011976t1,GG_NonamEVm011976
GG_NonamEVm011976t2,GG_NonamEVm011976
GG_NonamEVm011977t1,GG_NonamEVm011977
GG_NonamEVm011977t2,GG_NonamEVm011977
GG_NonamEVm011977t3,GG_NonamEVm011977
GG_NonamEVm011977t4,GG_NonamEVm011977
GG_NonamEVm011978t1,GG_NonamEVm011978
GG_NonamEVm011979t1,GG_NonamEVm011979
GG_NonamEVm011979t2,GG_NonamEVm011979
GG_NonamEVm011980t1,GG_NonamEVm011980
GG_NonamEVm011980t2,GG_NonamEVm011980
GG_NonamEVm011980t3,GG_NonamEVm011980
GG_NonamEVm011980t4,GG_NonamEVm011980
GG_NonamEVm011981t1,GG_NonamEVm011981
GG_NonamEVm011982t1,GG_NonamEVm011982
GG_NonamEVm011982t2,GG_NonamEVm011982
GG_NonamEVm011983t1,GG_NonamEVm011983
GG_NonamEVm011983t2,GG_NonamEVm011983
GG_NonamEVm011984t1,GG_NonamEVm011984
GG_NonamEVm011984t2,GG_NonamEVm011984
GG_NonamEVm011984t3,GG_NonamEVm011984
GG_NonamEVm011984t4,GG_NonamEVm011984
GG_NonamEVm011984t5,GG_NonamEVm011984
GG_NonamEVm011984t6,GG_NonamEVm011984
GG_NonamEVm011985t1,GG_NonamEVm011985
GG_NonamEVm011986t1,GG_NonamEVm011986
GG_NonamEVm011987t1,GG_NonamEVm011987
GG_NonamEVm011988t1,GG_NonamEVm011988
GG_NonamEVm011989t1,GG_NonamEVm011989
GG_NonamEVm011989t2,GG_NonamEVm011989
GG_NonamEVm011989t3,GG_NonamEVm011989
GG_NonamEVm011989t4,GG_NonamEVm011989
GG_NonamEVm011989t5,GG_NonamEVm011989
GG_NonamEVm011989t6,GG_NonamEVm011989
GG_NonamEVm011989t7,GG_NonamEVm011989
GG_NonamEVm011990t1,GG_NonamEVm011990
GG_NonamEVm011990t2,GG_NonamEVm011990
GG_NonamEVm011991t1,GG_NonamEVm011991
GG_NonamEVm011991t2,GG_NonamEVm011991
GG_NonamEVm011992t1,GG_NonamEVm011992
GG_NonamEVm011992t2,GG_NonamEVm011992
GG_NonamEVm011992t3,GG_NonamEVm011992
GG_NonamEVm011993t1,GG_NonamEVm011993
GG_NonamEVm011994t1,GG_NonamEVm011994
GG_NonamEVm011994t2,GG_NonamEVm011994
GG_NonamEVm011995t1,GG_NonamEVm011995
GG_NonamEVm011995t2,GG_NonamEVm011995
GG_NonamEVm011996t1,GG_NonamEVm011996
GG_NonamEVm011996t2,GG_NonamEVm011996
GG_NonamEVm011997t1,GG_NonamEVm011997
GG_NonamEVm011997t2,GG_NonamEVm011997
GG_NonamEVm011998t1,GG_NonamEVm011998
GG_NonamEVm011998t2,GG_NonamEVm011998
GG_NonamEVm011999t1,GG_NonamEVm011999
GG_NonamEVm011999t2,GG_NonamEVm011999
GG_NonamEVm012000t1,GG_NonamEVm012000
GG_NonamEVm012000t2,GG_NonamEVm012000
GG_NonamEVm012001t1,GG_NonamEVm012001
GG_NonamEVm012001t2,GG_NonamEVm012001
GG_NonamEVm012002t1,GG_NonamEVm012002
GG_NonamEVm012002t2,GG_NonamEVm012002
GG_NonamEVm012002t3,GG_NonamEVm012002
GG_NonamEVm012003t1,GG_NonamEVm012003
GG_NonamEVm012004t1,GG_NonamEVm012004
GG_NonamEVm012004t2,GG_NonamEVm012004
GG_NonamEVm012004t3,GG_NonamEVm012004
GG_NonamEVm012005t1,GG_NonamEVm012005
GG_NonamEVm012005t2,GG_NonamEVm012005
GG_NonamEVm012005t3,GG_NonamEVm012005
GG_NonamEVm012006t1,GG_NonamEVm012006
GG_NonamEVm012006t2,GG_NonamEVm012006
GG_NonamEVm012007t1,GG_NonamEVm012007
GG_NonamEVm012007t2,GG_NonamEVm012007
GG_NonamEVm012007t3,GG_NonamEVm012007
GG_NonamEVm012007t4,GG_NonamEVm012007
GG_NonamEVm012007t5,GG_NonamEVm012007
GG_NonamEVm012007t6,GG_NonamEVm012007
GG_NonamEVm012007t7,GG_NonamEVm012007
GG_NonamEVm012007t8,GG_NonamEVm012007
GG_NonamEVm012007t9,GG_NonamEVm012007
GG_NonamEVm012008t1,GG_NonamEVm012008
GG_NonamEVm012008t2,GG_NonamEVm012008
GG_NonamEVm012009t1,GG_NonamEVm012009
GG_NonamEVm012009t2,GG_NonamEVm012009
GG_NonamEVm012010t1,GG_NonamEVm012010
GG_NonamEVm012010t2,GG_NonamEVm012010
GG_NonamEVm012011t1,GG_NonamEVm012011
GG_NonamEVm012012t1,GG_NonamEVm012012
GG_NonamEVm012012t2,GG_NonamEVm012012
GG_NonamEVm012012t3,GG_NonamEVm012012
GG_NonamEVm012012t4,GG_NonamEVm012012
GG_NonamEVm012013t1,GG_NonamEVm012013
GG_NonamEVm012013t2,GG_NonamEVm012013
GG_NonamEVm012013t3,GG_NonamEVm012013
GG_NonamEVm012014t1,GG_NonamEVm012014
GG_NonamEVm012015t1,GG_NonamEVm012015
GG_NonamEVm012015t2,GG_NonamEVm012015
GG_NonamEVm012016t1,GG_NonamEVm012016
GG_NonamEVm012016t2,GG_NonamEVm012016
GG_NonamEVm012016t3,GG_NonamEVm012016
GG_NonamEVm012017t1,GG_NonamEVm012017
GG_NonamEVm012017t2,GG_NonamEVm012017
GG_NonamEVm012018t1,GG_NonamEVm012018
GG_NonamEVm012019t1,GG_NonamEVm012019
GG_NonamEVm012020t1,GG_NonamEVm012020
GG_NonamEVm012020t2,GG_NonamEVm012020
GG_NonamEVm012020t3,GG_NonamEVm012020
GG_NonamEVm012020t4,GG_NonamEVm012020
GG_NonamEVm012020t5,GG_NonamEVm012020
GG_NonamEVm012020t6,GG_NonamEVm012020
GG_NonamEVm012020t7,GG_NonamEVm012020
GG_NonamEVm012020t8,GG_NonamEVm012020
GG_NonamEVm012021t1,GG_NonamEVm012021
GG_NonamEVm012021t2,GG_NonamEVm012021
GG_NonamEVm012021t3,GG_NonamEVm012021
GG_NonamEVm012022t1,GG_NonamEVm012022
GG_NonamEVm012022t2,GG_NonamEVm012022
GG_NonamEVm012023t1,GG_NonamEVm012023
GG_NonamEVm012023t2,GG_NonamEVm012023
GG_NonamEVm012023t3,GG_NonamEVm012023
GG_NonamEVm012023t4,GG_NonamEVm012023
GG_NonamEVm012023t5,GG_NonamEVm012023
GG_NonamEVm012023t6,GG_NonamEVm012023
GG_NonamEVm012023t7,GG_NonamEVm012023
GG_NonamEVm012023t8,GG_NonamEVm012023
GG_NonamEVm012023t9,GG_NonamEVm012023
GG_NonamEVm012024t1,GG_NonamEVm012024
GG_NonamEVm012024t2,GG_NonamEVm012024
GG_NonamEVm012025t1,GG_NonamEVm012025
GG_NonamEVm012025t2,GG_NonamEVm012025
GG_NonamEVm012026t1,GG_NonamEVm012026
GG_NonamEVm012027t1,GG_NonamEVm012027
GG_NonamEVm012027t2,GG_NonamEVm012027
GG_NonamEVm012027t3,GG_NonamEVm012027
GG_NonamEVm012027t4,GG_NonamEVm012027
GG_NonamEVm012027t5,GG_NonamEVm012027
GG_NonamEVm012027t6,GG_NonamEVm012027
GG_NonamEVm012028t1,GG_NonamEVm012028
GG_NonamEVm012028t2,GG_NonamEVm012028
GG_NonamEVm012028t3,GG_NonamEVm012028
GG_NonamEVm012029t1,GG_NonamEVm012029
GG_NonamEVm012030t1,GG_NonamEVm012030
GG_NonamEVm012031t1,GG_NonamEVm012031
GG_NonamEVm012031t2,GG_NonamEVm012031
GG_NonamEVm012032t1,GG_NonamEVm012032
GG_NonamEVm012032t2,GG_NonamEVm012032
GG_NonamEVm012032t3,GG_NonamEVm012032
GG_NonamEVm012033t1,GG_NonamEVm012033
GG_NonamEVm012033t2,GG_NonamEVm012033
GG_NonamEVm012033t3,GG_NonamEVm012033
GG_NonamEVm012034t1,GG_NonamEVm012034
GG_NonamEVm012034t2,GG_NonamEVm012034
GG_NonamEVm012035t1,GG_NonamEVm012035
GG_NonamEVm012036t1,GG_NonamEVm012036
GG_NonamEVm012037t1,GG_NonamEVm012037
GG_NonamEVm012037t2,GG_NonamEVm012037
GG_NonamEVm012037t3,GG_NonamEVm012037
GG_NonamEVm012037t4,GG_NonamEVm012037
GG_NonamEVm012037t5,GG_NonamEVm012037
GG_NonamEVm012037t6,GG_NonamEVm012037
GG_NonamEVm012038t1,GG_NonamEVm012038
GG_NonamEVm012038t2,GG_NonamEVm012038
GG_NonamEVm012038t3,GG_NonamEVm012038
GG_NonamEVm012038t4,GG_NonamEVm012038
GG_NonamEVm012038t5,GG_NonamEVm012038
GG_NonamEVm012038t6,GG_NonamEVm012038
GG_NonamEVm012039t1,GG_NonamEVm012039
GG_NonamEVm012039t2,GG_NonamEVm012039
GG_NonamEVm012039t3,GG_NonamEVm012039
GG_NonamEVm012039t4,GG_NonamEVm012039
GG_NonamEVm012040t1,GG_NonamEVm012040
GG_NonamEVm012040t2,GG_NonamEVm012040
GG_NonamEVm012041t1,GG_NonamEVm012041
GG_NonamEVm012042t1,GG_NonamEVm012042
GG_NonamEVm012042t2,GG_NonamEVm012042
GG_NonamEVm012043t1,GG_NonamEVm012043
GG_NonamEVm012043t2,GG_NonamEVm012043
GG_NonamEVm012043t3,GG_NonamEVm012043
GG_NonamEVm012043t4,GG_NonamEVm012043
GG_NonamEVm012044t1,GG_NonamEVm012044
GG_NonamEVm012045t1,GG_NonamEVm012045
GG_NonamEVm012045t2,GG_NonamEVm012045
GG_NonamEVm012046t1,GG_NonamEVm012046
GG_NonamEVm012046t2,GG_NonamEVm012046
GG_NonamEVm012046t3,GG_NonamEVm012046
GG_NonamEVm012047t1,GG_NonamEVm012047
GG_NonamEVm012048t1,GG_NonamEVm012048
GG_NonamEVm012048t2,GG_NonamEVm012048
GG_NonamEVm012049t1,GG_NonamEVm012049
GG_NonamEVm012050t1,GG_NonamEVm012050
GG_NonamEVm012050t2,GG_NonamEVm012050
GG_NonamEVm012051t1,GG_NonamEVm012051
GG_NonamEVm012051t2,GG_NonamEVm012051
GG_NonamEVm012051t3,GG_NonamEVm012051
GG_NonamEVm012051t4,GG_NonamEVm012051
GG_NonamEVm012052t1,GG_NonamEVm012052
GG_NonamEVm012052t2,GG_NonamEVm012052
GG_NonamEVm012053t1,GG_NonamEVm012053
GG_NonamEVm012053t2,GG_NonamEVm012053
GG_NonamEVm012054t1,GG_NonamEVm012054
GG_NonamEVm012054t2,GG_NonamEVm012054
GG_NonamEVm012054t3,GG_NonamEVm012054
GG_NonamEVm012054t4,GG_NonamEVm012054
GG_NonamEVm012055t1,GG_NonamEVm012055
GG_NonamEVm012056t1,GG_NonamEVm012056
GG_NonamEVm012056t2,GG_NonamEVm012056
GG_NonamEVm012056t3,GG_NonamEVm012056
GG_NonamEVm012057t1,GG_NonamEVm012057
GG_NonamEVm012057t2,GG_NonamEVm012057
GG_NonamEVm012057t3,GG_NonamEVm012057
GG_NonamEVm012057t4,GG_NonamEVm012057
GG_NonamEVm012057t5,GG_NonamEVm012057
GG_NonamEVm012057t6,GG_NonamEVm012057
GG_NonamEVm012057t7,GG_NonamEVm012057
GG_NonamEVm012058t1,GG_NonamEVm012058
GG_NonamEVm012058t2,GG_NonamEVm012058
GG_NonamEVm012058t3,GG_NonamEVm012058
GG_NonamEVm012058t4,GG_NonamEVm012058
GG_NonamEVm012058t5,GG_NonamEVm012058
GG_NonamEVm012058t6,GG_NonamEVm012058
GG_NonamEVm012058t7,GG_NonamEVm012058
GG_NonamEVm012059t1,GG_NonamEVm012059
GG_NonamEVm012059t2,GG_NonamEVm012059
GG_NonamEVm012060t1,GG_NonamEVm012060
GG_NonamEVm012060t2,GG_NonamEVm012060
GG_NonamEVm012060t3,GG_NonamEVm012060
GG_NonamEVm012061t1,GG_NonamEVm012061
GG_NonamEVm012061t2,GG_NonamEVm012061
GG_NonamEVm012061t3,GG_NonamEVm012061
GG_NonamEVm012062t1,GG_NonamEVm012062
GG_NonamEVm012062t2,GG_NonamEVm012062
GG_NonamEVm012063t1,GG_NonamEVm012063
GG_NonamEVm012063t2,GG_NonamEVm012063
GG_NonamEVm012064t1,GG_NonamEVm012064
GG_NonamEVm012064t2,GG_NonamEVm012064
GG_NonamEVm012065t1,GG_NonamEVm012065
GG_NonamEVm012066t1,GG_NonamEVm012066
GG_NonamEVm012066t2,GG_NonamEVm012066
GG_NonamEVm012067t1,GG_NonamEVm012067
GG_NonamEVm012068t1,GG_NonamEVm012068
GG_NonamEVm012068t2,GG_NonamEVm012068
GG_NonamEVm012069t1,GG_NonamEVm012069
GG_NonamEVm012070t1,GG_NonamEVm012070
GG_NonamEVm012070t2,GG_NonamEVm012070
GG_NonamEVm012071t1,GG_NonamEVm012071
GG_NonamEVm012071t2,GG_NonamEVm012071
GG_NonamEVm012071t3,GG_NonamEVm012071
GG_NonamEVm012071t4,GG_NonamEVm012071
GG_NonamEVm012071t5,GG_NonamEVm012071
GG_NonamEVm012071t6,GG_NonamEVm012071
GG_NonamEVm012071t7,GG_NonamEVm012071
GG_NonamEVm012071t8,GG_NonamEVm012071
GG_NonamEVm012071t9,GG_NonamEVm012071
GG_NonamEVm012072t1,GG_NonamEVm012072
GG_NonamEVm012072t2,GG_NonamEVm012072
GG_NonamEVm012072t3,GG_NonamEVm012072
GG_NonamEVm012073t1,GG_NonamEVm012073
GG_NonamEVm012073t2,GG_NonamEVm012073
GG_NonamEVm012073t3,GG_NonamEVm012073
GG_NonamEVm012073t4,GG_NonamEVm012073
GG_NonamEVm012074t1,GG_NonamEVm012074
GG_NonamEVm012074t2,GG_NonamEVm012074
GG_NonamEVm012074t3,GG_NonamEVm012074
GG_NonamEVm012074t4,GG_NonamEVm012074
GG_NonamEVm012074t5,GG_NonamEVm012074
GG_NonamEVm012074t6,GG_NonamEVm012074
GG_NonamEVm012074t7,GG_NonamEVm012074
GG_NonamEVm012075t1,GG_NonamEVm012075
GG_NonamEVm012076t1,GG_NonamEVm012076
GG_NonamEVm012077t1,GG_NonamEVm012077
GG_NonamEVm012077t2,GG_NonamEVm012077
GG_NonamEVm012078t1,GG_NonamEVm012078
GG_NonamEVm012079t1,GG_NonamEVm012079
GG_NonamEVm012080t1,GG_NonamEVm012080
GG_NonamEVm012080t2,GG_NonamEVm012080
GG_NonamEVm012080t3,GG_NonamEVm012080
GG_NonamEVm012080t4,GG_NonamEVm012080
GG_NonamEVm012080t5,GG_NonamEVm012080
GG_NonamEVm012080t6,GG_NonamEVm012080
GG_NonamEVm012080t7,GG_NonamEVm012080
GG_NonamEVm012081t1,GG_NonamEVm012081
GG_NonamEVm012081t2,GG_NonamEVm012081
GG_NonamEVm012081t3,GG_NonamEVm012081
GG_NonamEVm012082t1,GG_NonamEVm012082
GG_NonamEVm012083t1,GG_NonamEVm012083
GG_NonamEVm012083t2,GG_NonamEVm012083
GG_NonamEVm012083t3,GG_NonamEVm012083
GG_NonamEVm012084t1,GG_NonamEVm012084
GG_NonamEVm012085t1,GG_NonamEVm012085
GG_NonamEVm012085t2,GG_NonamEVm012085
GG_NonamEVm012085t3,GG_NonamEVm012085
GG_NonamEVm012085t4,GG_NonamEVm012085
GG_NonamEVm012086t1,GG_NonamEVm012086
GG_NonamEVm012086t2,GG_NonamEVm012086
GG_NonamEVm012086t3,GG_NonamEVm012086
GG_NonamEVm012086t4,GG_NonamEVm012086
GG_NonamEVm012087t1,GG_NonamEVm012087
GG_NonamEVm012087t2,GG_NonamEVm012087
GG_NonamEVm012088t1,GG_NonamEVm012088
GG_NonamEVm012088t2,GG_NonamEVm012088
GG_NonamEVm012089t1,GG_NonamEVm012089
GG_NonamEVm012089t2,GG_NonamEVm012089
GG_NonamEVm012089t3,GG_NonamEVm012089
GG_NonamEVm012090t1,GG_NonamEVm012090
GG_NonamEVm012091t1,GG_NonamEVm012091
GG_NonamEVm012091t2,GG_NonamEVm012091
GG_NonamEVm012091t3,GG_NonamEVm012091
GG_NonamEVm012092t1,GG_NonamEVm012092
GG_NonamEVm012093t1,GG_NonamEVm012093
GG_NonamEVm012093t2,GG_NonamEVm012093
GG_NonamEVm012094t1,GG_NonamEVm012094
GG_NonamEVm012094t2,GG_NonamEVm012094
GG_NonamEVm012095t1,GG_NonamEVm012095
GG_NonamEVm012096t1,GG_NonamEVm012096
GG_NonamEVm012096t2,GG_NonamEVm012096
GG_NonamEVm012096t3,GG_NonamEVm012096
GG_NonamEVm012096t4,GG_NonamEVm012096
GG_NonamEVm012096t5,GG_NonamEVm012096
GG_NonamEVm012096t6,GG_NonamEVm012096
GG_NonamEVm012096t7,GG_NonamEVm012096
GG_NonamEVm012096t8,GG_NonamEVm012096
GG_NonamEVm012096t9,GG_NonamEVm012096
GG_NonamEVm012097t1,GG_NonamEVm012097
GG_NonamEVm012098t1,GG_NonamEVm012098
GG_NonamEVm012099t1,GG_NonamEVm012099
GG_NonamEVm012099t2,GG_NonamEVm012099
GG_NonamEVm012099t3,GG_NonamEVm012099
GG_NonamEVm012099t4,GG_NonamEVm012099
